resolution,timestamp,actual_x,actual_y,keystone_x,keystone_y,keystone_z,error_x,error_y
16x16,2026-04-15 11:05:27,-20.0,0.0,-18.7501,1.8166,71.1555,1.2499,1.8166
16x16,2026-04-15 11:05:27,-20.0,0.0,-18.7214,1.8259,71.1831,1.2786,1.8259
16x16,2026-04-15 11:05:27,-20.0,0.0,-18.7556,1.8175,71.1499,1.2444,1.8175
16x16,2026-04-15 11:05:28,-20.0,0.0,-18.7414,1.7861,71.1674,1.2586,1.7861
16x16,2026-04-15 11:05:28,-20.0,0.0,-18.7295,1.7617,71.1817,1.2705,1.7617
16x16,2026-04-15 11:05:29,-20.0,0.0,-18.7442,1.8425,71.1587,1.2558,1.8425
16x16,2026-04-15 11:05:29,-20.0,0.0,-18.7455,1.8744,71.1540,1.2545,1.8744
16x16,2026-04-15 11:05:29,-20.0,0.0,-18.7344,1.8137,71.1714,1.2656,1.8137
16x16,2026-04-15 11:05:30,-20.0,0.0,-18.7591,1.8035,71.1479,1.2409,1.8035
16x16,2026-04-15 11:05:30,-20.0,0.0,-18.7775,1.8093,71.1290,1.2225,1.8093
16x16,2026-04-15 11:05:38,-19.0,0.0,-17.7784,1.7814,72.1266,1.2216,1.7814
16x16,2026-04-15 11:05:38,-19.0,0.0,-17.7322,1.8297,72.1673,1.2678,1.8297
16x16,2026-04-15 11:05:39,-19.0,0.0,-17.7878,1.8075,72.1144,1.2122,1.8075
16x16,2026-04-15 11:05:39,-19.0,0.0,-17.7918,1.8573,72.1050,1.2082,1.8573
16x16,2026-04-15 11:05:39,-19.0,0.0,-17.7940,1.8223,72.1067,1.2060,1.8223
16x16,2026-04-15 11:05:40,-19.0,0.0,-17.7844,1.8623,72.1118,1.2156,1.8623
16x16,2026-04-15 11:05:40,-19.0,0.0,-17.7491,1.8734,72.1457,1.2509,1.8734
16x16,2026-04-15 11:05:41,-19.0,0.0,-17.8078,1.8527,72.0897,1.1922,1.8527
16x16,2026-04-15 11:05:41,-19.0,0.0,-17.7940,1.8160,72.1073,1.2060,1.8160
16x16,2026-04-15 11:05:49,-18.0,0.0,-16.8309,1.8112,73.0661,1.1691,1.8112
16x16,2026-04-15 11:05:49,-18.0,0.0,-16.8088,1.8509,73.0835,1.1912,1.8509
16x16,2026-04-15 11:05:50,-18.0,0.0,-16.8058,1.8552,73.0860,1.1942,1.8552
16x16,2026-04-15 11:05:50,-18.0,0.0,-16.8203,1.8165,73.0760,1.1797,1.8165
16x16,2026-04-15 11:05:50,-18.0,0.0,-16.8161,1.8641,73.0747,1.1839,1.8641
16x16,2026-04-15 11:05:51,-18.0,0.0,-16.8370,1.8001,73.0613,1.1630,1.8001
16x16,2026-04-15 11:05:51,-18.0,0.0,-16.7900,1.8268,73.1050,1.2100,1.8268
16x16,2026-04-15 11:05:52,-18.0,0.0,-16.7908,1.8670,73.0996,1.2092,1.8670
16x16,2026-04-15 11:05:52,-18.0,0.0,-16.7854,1.8370,73.1084,1.2146,1.8370
16x16,2026-04-15 11:05:52,-18.0,0.0,-16.8018,1.8662,73.0887,1.1982,1.8662
16x16,2026-04-15 11:06:00,-17.0,0.0,-15.8579,1.8519,74.0286,1.1421,1.8519
16x16,2026-04-15 11:06:00,-17.0,0.0,-15.8406,1.8544,74.0455,1.1594,1.8544
16x16,2026-04-15 11:06:01,-17.0,0.0,-15.8499,1.8799,74.0331,1.1501,1.8799
16x16,2026-04-15 11:06:01,-17.0,0.0,-15.8368,1.8453,74.0504,1.1632,1.8453
16x16,2026-04-15 11:06:01,-17.0,0.0,-15.8506,1.7753,74.0451,1.1494,1.7753
16x16,2026-04-15 11:06:02,-17.0,0.0,-15.8645,1.8209,74.0258,1.1355,1.8209
16x16,2026-04-15 11:06:02,-17.0,0.0,-15.8077,1.8908,74.0737,1.1923,1.8908
16x16,2026-04-15 11:06:03,-17.0,0.0,-15.8178,1.8545,74.0682,1.1822,1.8545
16x16,2026-04-15 11:06:03,-17.0,0.0,-15.7841,1.8719,74.0995,1.2159,1.8719
16x16,2026-04-15 11:06:03,-17.0,0.0,-15.8718,1.8499,74.0151,1.1282,1.8499
16x16,2026-04-15 11:06:11,-16.0,0.0,-14.8624,1.8310,75.0201,1.1376,1.8310
16x16,2026-04-15 11:06:11,-16.0,0.0,-14.8960,1.8417,74.9853,1.1040,1.8417
